# X	Y	Cost
0.0	0.0	0.785398163397
0.0	0.05	0.840934200124
0.0	0.1	0.896470236851
0.0	0.15	0.952006273578
0.0	0.2	1.00754231031
0.0	0.25	1.06307834703
0.0	0.3	1.11861438376
0.0	0.35	1.17415042049
0.0	0.4	1.22968645721
0.0	0.45	1.28522249394
0.0	0.5	1.34075853067
0.0	0.55	1.39629456739
0.0	0.6	1.45183060412
0.0	0.65	1.50736664085
0.0	0.7	1.56290267758
0.0	0.75	1.6184387143
0.0	0.8	1.67397475103
0.0	0.85	1.72951078776
0.0	0.9	1.78504682448
0.0	0.95	1.84058286121
0.0	1.0	1.89611889794
0.0	1.05	1.95165493466
0.0	1.1	2.00719097139
0.0	1.15	2.06272700812
0.0	1.2	2.11826304484
0.0	1.25	2.17379908157
0.0	1.3	2.2293351183
0.0	1.35	2.28487115503
0.0	1.4	2.34040719175
0.0	1.45	2.39594322848
0.0	1.5	2.45147926521
0.0	1.55	2.50701530193
0.0	1.6	2.56255133866
0.0	1.65	2.61808737539
0.0	1.7	2.67362341211
0.0	1.75	2.72915944884
0.0	1.8	2.78469548557
0.0	1.85	2.8402315223
0.0	1.9	2.89576755902
0.0	1.95	2.95130359575
0.05	0.0	0.835398163397
0.05	0.05	0.856108841516
0.05	0.1	0.911644878243
0.05	0.15	0.96718091497
0.05	0.2	1.0227169517
0.05	0.25	1.07825298842
0.05	0.3	1.13378902515
0.05	0.35	1.18932506188
0.05	0.4	1.2448610986
0.05	0.45	1.30039713533
0.05	0.5	1.35593317206
0.05	0.55	1.41146920879
0.05	0.6	1.46700524551
0.05	0.65	1.52254128224
0.05	0.7	1.57807731897
0.05	0.75	1.63361335569
0.05	0.8	1.68914939242
0.05	0.85	1.74468542915
0.05	0.9	1.80022146587
0.05	0.95	1.8557575026
0.05	1.0	1.91129353933
0.05	1.05	1.96682957606
0.05	1.1	2.02236561278
0.05	1.15	2.07790164951
0.05	1.2	2.13343768624
0.05	1.25	2.18897372296
0.05	1.3	2.24450975969
0.05	1.35	2.30004579642
0.05	1.4	2.35558183314
0.05	1.45	2.41111786987
0.05	1.5	2.4666539066
0.05	1.55	2.52218994333
0.05	1.6	2.57772598005
0.05	1.65	2.63326201678
0.05	1.7	2.68879805351
0.05	1.75	2.74433409023
0.05	1.8	2.79987012696
0.05	1.85	2.85540616369
0.05	1.9	2.91094220041
0.05	1.95	2.96647823714
0.1	0.0	0.885398163397
0.1	0.05	0.897201562272
0.1	0.1	0.926819519635
0.1	0.15	0.982355556362
0.1	0.2	1.03789159309
0.1	0.25	1.09342762982
0.1	0.3	1.14896366654
0.1	0.35	1.20449970327
0.1	0.4	1.26003574
0.1	0.45	1.31557177672
0.1	0.5	1.37110781345
0.1	0.55	1.42664385018
0.1	0.6	1.4821798869
0.1	0.65	1.53771592363
0.1	0.7	1.59325196036
0.1	0.75	1.64878799709
0.1	0.8	1.70432403381
0.1	0.85	1.75986007054
0.1	0.9	1.81539610727
0.1	0.95	1.87093214399
0.1	1.0	1.92646818072
0.1	1.05	1.98200421745
0.1	1.1	2.03754025417
0.1	1.15	2.0930762909
0.1	1.2	2.14861232763
0.1	1.25	2.20414836436
0.1	1.3	2.25968440108
0.1	1.35	2.31522043781
0.1	1.4	2.37075647454
0.1	1.45	2.42629251126
0.1	1.5	2.48182854799
0.1	1.55	2.53736458472
0.1	1.6	2.59290062144
0.1	1.65	2.64843665817
0.1	1.7	2.7039726949
0.1	1.75	2.75950873163
0.1	1.8	2.81504476835
0.1	1.85	2.87058080508
0.1	1.9	2.92611684181
0.1	1.95	2.98165287853
0.15	0.0	0.935398163397
0.15	0.05	0.943512046406
0.15	0.1	0.965675727171
0.15	0.15	0.997530197753
0.15	0.2	1.05306623448
0.15	0.25	1.10860227121
0.15	0.3	1.16413830793
0.15	0.35	1.21967434466
0.15	0.4	1.27521038139
0.15	0.45	1.33074641812
0.15	0.5	1.38628245484
0.15	0.55	1.44181849157
0.15	0.6	1.4973545283
0.15	0.65	1.55289056502
0.15	0.7	1.60842660175
0.15	0.75	1.66396263848
0.15	0.8	1.7194986752
0.15	0.85	1.77503471193
0.15	0.9	1.83057074866
0.15	0.95	1.88610678539
0.15	1.0	1.94164282211
0.15	1.05	1.99717885884
0.15	1.1	2.05271489557
0.15	1.15	2.10825093229
0.15	1.2	2.16378696902
0.15	1.25	2.21932300575
0.15	1.3	2.27485904247
0.15	1.35	2.3303950792
0.15	1.4	2.38593111593
0.15	1.45	2.44146715265
0.15	1.5	2.49700318938
0.15	1.55	2.55253922611
0.15	1.6	2.60807526284
0.15	1.65	2.66361129956
0.15	1.7	2.71914733629
0.15	1.75	2.77468337302
0.15	1.8	2.83021940974
0.15	1.85	2.88575544647
0.15	1.9	2.9412914832
0.15	1.95	2.99682751992
0.2	0.0	0.985398163397
0.2	0.05	0.991553444678
0.2	0.1	1.00900496115
0.2	0.15	1.0353981634
0.2	0.2	1.06824087587
0.2	0.25	1.1237769126
0.2	0.3	1.17931294933
0.2	0.35	1.23484898605
0.2	0.4	1.29038502278
0.2	0.45	1.34592105951
0.2	0.5	1.40145709623
0.2	0.55	1.45699313296
0.2	0.6	1.51252916969
0.2	0.65	1.56806520641
0.2	0.7	1.62360124314
0.2	0.75	1.67913727987
0.2	0.8	1.7346733166
0.2	0.85	1.79020935332
0.2	0.9	1.84574539005
0.2	0.95	1.90128142678
0.2	1.0	1.9568174635
0.2	1.05	2.01235350023
0.2	1.1	2.06788953696
0.2	1.15	2.12342557368
0.2	1.2	2.17896161041
0.2	1.25	2.23449764714
0.2	1.3	2.29003368387
0.2	1.35	2.34556972059
0.2	1.4	2.40110575732
0.2	1.45	2.45664179405
0.2	1.5	2.51217783077
0.2	1.55	2.5677138675
0.2	1.6	2.62324990423
0.2	1.65	2.67878594095
0.2	1.7	2.73432197768
0.2	1.75	2.78985801441
0.2	1.8	2.84539405114
0.2	1.85	2.90093008786
0.2	1.9	2.95646612459
0.2	1.95	3.01200216132
0.25	0.0	1.0353981634
0.25	0.05	1.04034913908
0.25	0.1	1.05465640375
0.25	0.15	1.07694575814
0.25	0.2	1.10555437527
0.25	0.25	1.13895155399
0.25	0.3	1.19448759072
0.25	0.35	1.25002362744
0.25	0.4	1.30555966417
0.25	0.45	1.3610957009
0.25	0.5	1.41663173763
0.25	0.55	1.47216777435
0.25	0.6	1.52770381108
0.25	0.65	1.58323984781
0.25	0.7	1.63877588453
0.25	0.75	1.69431192126
0.25	0.8	1.74984795799
0.25	0.85	1.80538399471
0.25	0.9	1.86092003144
0.25	0.95	1.91645606817
0.25	1.0	1.9719921049
0.25	1.05	2.02752814162
0.25	1.1	2.08306417835
0.25	1.15	2.13860021508
0.25	1.2	2.1941362518
0.25	1.25	2.24967228853
0.25	1.3	2.30520832526
0.25	1.35	2.36074436198
0.25	1.4	2.41628039871
0.25	1.45	2.47181643544
0.25	1.5	2.52735247217
0.25	1.55	2.58288850889
0.25	1.6	2.63842454562
0.25	1.65	2.69396058235
0.25	1.7	2.74949661907
0.25	1.75	2.8050326558
0.25	1.8	2.86056869253
0.25	1.85	2.91610472925
0.25	1.9	2.97164076598
0.25	1.95	3.02717680271
0.3	0.0	1.0853981634
0.3	0.05	1.08953628991
0.3	0.1	1.10162592941
0.3	0.15	1.12080836002
0.3	0.2	1.14595329094
0.3	0.25	1.17591064719
0.3	0.3	1.20966223211
0.3	0.35	1.26519826884
0.3	0.4	1.32073430556
0.3	0.45	1.37627034229
0.3	0.5	1.43180637902
0.3	0.55	1.48734241574
0.3	0.6	1.54287845247
0.3	0.65	1.5984144892
0.3	0.7	1.65395052593
0.3	0.75	1.70948656265
0.3	0.8	1.76502259938
0.3	0.85	1.82055863611
0.3	0.9	1.87609467283
0.3	0.95	1.93163070956
0.3	1.0	1.98716674629
0.3	1.05	2.04270278301
0.3	1.1	2.09823881974
0.3	1.15	2.15377485647
0.3	1.2	2.2093108932
0.3	1.25	2.26484692992
0.3	1.3	2.32038296665
0.3	1.35	2.37591900338
0.3	1.4	2.4314550401
0.3	1.45	2.48699107683
0.3	1.5	2.54252711356
0.3	1.55	2.59806315028
0.3	1.6	2.65359918701
0.3	1.65	2.70913522374
0.3	1.7	2.76467126046
0.3	1.75	2.82020729719
0.3	1.8	2.87574333392
0.3	1.85	2.93127937065
0.3	1.9	2.98681540737
0.3	1.95	3.0423514441
0.35	0.0	1.1353981634
0.35	0.05	1.13895155399
0.35	0.1	1.14940365786
0.35	0.15	1.16618681869
0.35	0.2	1.18851105081
0.35	0.25	1.21551442675
0.35	0.3	1.24637538626
0.35	0.35	1.28037291023
0.35	0.4	1.33590894696
0.35	0.45	1.39144498368
0.35	0.5	1.44698102041
0.35	0.55	1.50251705714
0.35	0.6	1.55805309386
0.35	0.65	1.61358913059
0.35	0.7	1.66912516732
0.35	0.75	1.72466120404
0.35	0.8	1.78019724077
0.35	0.85	1.8357332775
0.35	0.9	1.89126931422
0.35	0.95	1.94680535095
0.35	1.0	2.00234138768
0.35	1.05	2.05787742441
0.35	1.1	2.11341346113
0.35	1.15	2.16894949786
0.35	1.2	2.22448553459
0.35	1.25	2.28002157131
0.35	1.3	2.33555760804
0.35	1.35	2.39109364477
0.35	1.4	2.44662968149
0.35	1.45	2.50216571822
0.35	1.5	2.55770175495
0.35	1.55	2.61323779168
0.35	1.6	2.6687738284
0.35	1.65	2.72430986513
0.35	1.7	2.77984590186
0.35	1.75	2.83538193858
0.35	1.8	2.89091797531
0.35	1.85	2.94645401204
0.35	1.9	3.00199004876
0.35	1.95	3.05752608549
0.4	0.0	1.1853981634
0.4	0.05	1.18851105081
0.4	0.1	1.19770872596
0.4	0.15	1.21259835066
0.4	0.2	1.2326117589
0.4	0.25	1.25709722
0.4	0.3	1.2853981634
0.4	0.35	1.31690545403
0.4	0.4	1.35108358835
0.4	0.45	1.40661962507
0.4	0.5	1.4621556618
0.4	0.55	1.51769169853
0.4	0.6	1.57322773525
0.4	0.65	1.62876377198
0.4	0.7	1.68429980871
0.4	0.75	1.73983584544
0.4	0.8	1.79537188216
0.4	0.85	1.85090791889
0.4	0.9	1.90644395562
0.4	0.95	1.96197999234
0.4	1.0	2.01751602907
0.4	1.05	2.0730520658
0.4	1.1	2.12858810252
0.4	1.15	2.18412413925
0.4	1.2	2.23966017598
0.4	1.25	2.29519621271
0.4	1.3	2.35073224943
0.4	1.35	2.40626828616
0.4	1.4	2.46180432289
0.4	1.45	2.51734035961
0.4	1.5	2.57287639634
0.4	1.55	2.62841243307
0.4	1.6	2.68394846979
0.4	1.65	2.73948450652
0.4	1.7	2.79502054325
0.4	1.75	2.85055657998
0.4	1.8	2.9060926167
0.4	1.85	2.96162865343
0.4	1.9	3.01716469016
0.4	1.95	3.07270072688
0.45	0.0	1.2353981634
0.45	0.05	1.2381674203
0.45	0.1	1.24637538626
0.45	0.15	1.25973981242
0.45	0.2	1.27784105349
0.45	0.25	1.30017967045
0.45	0.3	1.32623085472
0.45	0.35	1.35548587595
0.45	0.4	1.38747789234
0.45	0.45	1.42179426647
0.45	0.5	1.47733030319
0.45	0.55	1.53286633992
0.45	0.6	1.58840237665
0.45	0.65	1.64393841337
0.45	0.7	1.6994744501
0.45	0.75	1.75501048683
0.45	0.8	1.81054652355
0.45	0.85	1.86608256028
0.45	0.9	1.92161859701
0.45	0.95	1.97715463374
0.45	1.0	2.03269067046
0.45	1.05	2.08822670719
0.45	1.1	2.14376274392
0.45	1.15	2.19929878064
0.45	1.2	2.25483481737
0.45	1.25	2.3103708541
0.45	1.3	2.36590689082
0.45	1.35	2.42144292755
0.45	1.4	2.47697896428
0.45	1.45	2.532515001
0.45	1.5	2.58805103773
0.45	1.55	2.64358707446
0.45	1.6	2.69912311119
0.45	1.65	2.75465914791
0.45	1.7	2.81019518464
0.45	1.75	2.86573122137
0.45	1.8	2.92126725809
0.45	1.85	2.97680329482
0.45	1.9	3.03233933155
0.45	1.95	3.08787536827
0.5	0.0	1.2853981634
0.5	0.05	1.28789194445
0.5	0.1	1.29530011476
0.5	0.15	1.30741348884
0.5	0.2	1.32391464411
0.5	0.25	1.34441515777
0.5	0.3	1.36849335288
0.5	0.35	1.39572594418
0.5	0.4	1.42571058714
0.5	0.45	1.45807936575
0.5	0.5	1.49250494458
0.5	0.55	1.54804098131
0.5	0.6	1.60357701804
0.5	0.65	1.65911305476
0.5	0.7	1.71464909149
0.5	0.75	1.77018512822
0.5	0.8	1.82572116495
0.5	0.85	1.88125720167
0.5	0.9	1.9367932384
0.5	0.95	1.99232927513
0.5	1.0	2.04786531185
0.5	1.05	2.10340134858
0.5	1.1	2.15893738531
0.5	1.15	2.21447342203
0.5	1.2	2.27000945876
0.5	1.25	2.32554549549
0.5	1.3	2.38108153222
0.5	1.35	2.43661756894
0.5	1.4	2.49215360567
0.5	1.45	2.5476896424
0.5	1.5	2.60322567912
0.5	1.55	2.65876171585
0.5	1.6	2.71429775258
0.5	1.65	2.7698337893
0.5	1.7	2.82536982603
0.5	1.75	2.88090586276
0.5	1.8	2.93644189949
0.5	1.85	2.99197793621
0.5	1.9	3.04751397294
0.5	1.95	3.10305000967
0.55	0.0	1.3353981634
0.55	0.05	1.33766621426
0.55	0.1	1.34441515777
0.55	0.15	1.35548587595
0.55	0.2	1.37063315893
0.55	0.25	1.38955046208
0.55	0.3	1.4118963677
0.55	0.35	1.43731840392
0.55	0.4	1.46547168883
0.55	0.45	1.49603168358
0.55	0.5	1.52870160076
0.55	0.55	1.5632156227
0.55	0.6	1.61875165943
0.55	0.65	1.67428769616
0.55	0.7	1.72982373288
0.55	0.75	1.78535976961
0.55	0.8	1.84089580634
0.55	0.85	1.89643184306
0.55	0.9	1.95196787979
0.55	0.95	2.00750391652
0.55	1.0	2.06303995325
0.55	1.05	2.11857598997
0.55	1.1	2.1741120267
0.55	1.15	2.22964806343
0.55	1.2	2.28518410015
0.55	1.25	2.34072013688
0.55	1.3	2.39625617361
0.55	1.35	2.45179221033
0.55	1.4	2.50732824706
0.55	1.45	2.56286428379
0.55	1.5	2.61840032052
0.55	1.55	2.67393635724
0.55	1.6	2.72947239397
0.55	1.65	2.7850084307
0.55	1.7	2.84054446742
0.55	1.75	2.89608050415
0.55	1.8	2.95161654088
0.55	1.85	3.0071525776
0.55	1.9	3.06268861433
0.55	1.95	3.11822465106
0.6	0.0	1.3853981634
0.6	0.05	1.38747789234
0.6	0.1	1.39367441643
0.6	0.15	1.40386400724
0.6	0.2	1.41785369543
0.6	0.25	1.4353981634
0.6	0.3	1.45621855665
0.6	0.35	1.48002036287
0.6	0.4	1.50650841849
0.6	0.45	1.5353981634
0.6	0.5	1.56642313099
0.6	0.55	1.5993391932
0.6	0.6	1.63392630082
0.6	0.65	1.68946233755
0.6	0.7	1.74499837428
0.6	0.75	1.800534411
0.6	0.8	1.85607044773
0.6	0.85	1.91160648446
0.6	0.9	1.96714252118
0.6	0.95	2.02267855791
0.6	1.0	2.07821459464
0.6	1.05	2.13375063136
0.6	1.1	2.18928666809
0.6	1.15	2.24482270482
0.6	1.2	2.30035874155
0.6	1.25	2.35589477827
0.6	1.3	2.411430815
0.6	1.35	2.46696685173
0.6	1.4	2.52250288845
0.6	1.45	2.57803892518
0.6	1.5	2.63357496191
0.6	1.55	2.68911099863
0.6	1.6	2.74464703536
0.6	1.65	2.80018307209
0.6	1.7	2.85571910881
0.6	1.75	2.91125514554
0.6	1.8	2.96679118227
0.6	1.85	3.022327219
0.6	1.9	3.07786325572
0.6	1.95	3.13339929245
0.65	0.0	1.4353981634
0.65	0.05	1.43731840392
0.65	0.1	1.4430454853
0.65	0.15	1.4524813666
0.65	0.2	1.46547168883
0.65	0.25	1.48181757726
0.65	0.3	1.50128921656
0.65	0.35	1.52363931641
0.65	0.4	1.54861503952
0.65	0.45	1.57596757844
0.65	0.5	1.60545913674
0.65	0.55	1.63686748169
0.65	0.6	1.66998846405
0.65	0.65	1.70463697894
0.65	0.7	1.76017301567
0.65	0.75	1.81570905239
0.65	0.8	1.87124508912
0.65	0.85	1.92678112585
0.65	0.9	1.98231716257
0.65	0.95	2.0378531993
0.65	1.0	2.09338923603
0.65	1.05	2.14892527276
0.65	1.1	2.20446130948
0.65	1.15	2.25999734621
0.65	1.2	2.31553338294
0.65	1.25	2.37106941966
0.65	1.3	2.42660545639
0.65	1.35	2.48214149312
0.65	1.4	2.53767752984
0.65	1.45	2.59321356657
0.65	1.5	2.6487496033
0.65	1.55	2.70428564003
0.65	1.6	2.75982167675
0.65	1.65	2.81535771348
0.65	1.7	2.87089375021
0.65	1.75	2.92642978693
0.65	1.8	2.98196582366
0.65	1.85	3.03750186039
0.65	1.9	3.09303789711
0.65	1.95	3.14857393384
0.7	0.0	1.4853981634
0.7	0.05	1.48718160578
0.7	0.1	1.49250494458
0.7	0.15	1.50128921656
0.7	0.2	1.51340915233
0.7	0.25	1.52870160076
0.7	0.3	1.54697547398
0.7	0.35	1.56802195552
0.7	0.4	1.59162393823
0.7	0.45	1.61756401225
0.7	0.5	1.6456306901
0.7	0.55	1.67562285414
0.7	0.6	1.70735260913
0.7	0.65	1.74064682212
0.7	0.7	1.77534765706
0.7	0.75	1.83088369379
0.7	0.8	1.88641973051
0.7	0.85	1.94195576724
0.7	0.9	1.99749180397
0.7	0.95	2.05302784069
0.7	1.0	2.10856387742
0.7	1.05	2.16409991415
0.7	1.1	2.21963595087
0.7	1.15	2.2751719876
0.7	1.2	2.33070802433
0.7	1.25	2.38624406106
0.7	1.3	2.44178009778
0.7	1.35	2.49731613451
0.7	1.4	2.55285217124
0.7	1.45	2.60838820796
0.7	1.5	2.66392424469
0.7	1.55	2.71946028142
0.7	1.6	2.77499631814
0.7	1.65	2.83053235487
0.7	1.7	2.8860683916
