553	164	87.0
627.511729532	210.818822733	2.0
611.63849886	229.61651051	18.0
591.181769042	243.285260375	29.0
543.147126103	251.446674471	60.0
481.230643532	214.923074064	131.0
510.432737935	86.980338872	162.0
626.001997929	212.419044745	3.0
625.789170332	242.295567923	11.0
600.027932097	273.482416108	2.0
588.226670053	292.542108733	-2.0
589.86451383	289.907620632	-2.0
572.670258195	310.121797113	2.0
551.78013258	326.488165356	12.0
528.038488621	338.345218098	27.0
475.915539437	346.816021822	67.0
401.932664652	320.449518833	145.0
354.442252796	178.198368827	107.0
671.137897757	114.235643063	46.0
653.165059313	165.698090579	3.0
351.304725007	51.6635510562	161.0
388.146525989	879.207047339	136.0
536.337176258	826.051907341	161.0
660.361851317	23.0251908352	138.0
623.944481583	214.999088637	5.0
637.606863368	240.211789791	7.0
598.518200493	275.082638119	2.0
599.900013473	271.28613816	3.0
589.495366762	294.339442498	-4.0
591.882378693	289.031138235	-3.0
571.160526592	311.722019125	3.0
564.037539371	322.157348024	4.0
551.082036866	354.251031007	-2.0
526.064366469	397.308614613	-2.0
509.827966566	418.809082805	3.0
489.917321564	436.960034016	17.0
467.010464596	451.143359371	31.0
415.403845134	465.826708572	70.0
336.854864709	451.143359371	147.0
255.932664652	320.449518833	61.0
260.911509188	232.198368827	24.0
250.817011646	208.625484966	6.0
246.564580164	183.337215736	-2.0
682.463379772	159.850700414	2.0
651.107542967	168.278134471	2.0
655.745103206	163.640574233	3.0
218.341047531	144.209001902	19.0
204.676174832	120.540748108	45.0
190.135894617	68.0528192182	99.0
202.433559524	887.777902528	129.0
332.342212232	754.087590154	6.0
357.661158037	745.64192337	9.0
384.137177459	742.265727335	2.0
696.031883099	853.284252208	174.0
400.323712578	738.049988623	3.0
437.176007085	697.946237957	10.0
460.1217684	683.100126641	23.0
485.236651423	672.322481525	35.0
539.07327202	664.075014606	73.0
617.337176258	685.755791927	152.0
796.788112174	49.6499039505	161.0
641.884754162	246.614105806	5.0
639.109058848	232.659743132	-2.0
644.720735768	237.265127362	5.0
593.846222397	293.683656526	-7.0
569.103010245	314.302063017	3.0
562.408931488	318.069850457	7.0
553.09990173	353.374548609	-4.0
549.580419951	355.858870128	-2.0
528.082231332	396.432132216	-4.0
524.562749554	398.916453735	-2.0
507.77045022	421.389126698	4.0
503.112255256	449.203143296	-2.0
507.117632068	431.654440877	3.0
494.105638971	468.168385819	-2.0
447.081147755	549.906543432	5.0
427.308574395	568.284839658	16.0
404.526728558	582.765997406	32.0
353.041803549	598.255503706	77.0
274.035273275	585.14969852	156.0
190.432046234	429.594386546	67.0
204.224799943	354.659118761	37.0
194.593375832	311.422246434	5.0
201.865601347	290.105612269	-2.0
216.272937316	272.793396167	3.0
235.914079556	261.770252897	14.0
258.197030082	258.490882234	32.0
246.116976936	181.183230743	-2.0
245.062963249	184.945054857	-4.0
658.325147098	161.583057887	3.0
221.187344297	164.005430739	-2.0
214.912137794	165.387432068	-2.0
195.200811501	167.924469935	4.0
170.006042609	166.005813343	20.0
146.096479462	157.833273175	42.0
108.059550497	125.179640728	92.0
98.2401134554	28.6172337068	174.0
72.8661238001	898.374109389	202.0
226.167636234	759.962826724	60.0
325.776074698	754.755301079	2.0
334.634426901	747.898426082	3.0
349.244008393	740.430244957	8.0
356.747701278	735.784155025	6.0
364.977346317	738.972336498	2.0
382.069853693	741.51328302	2.0
779.514432802	699.480273407	35.0
823.14658957	733.006027251	-2.0
840.475287295	754.485957768	17.0
854.211548184	778.423090358	43.0
398.266196232	740.630032515	5.0
427.265349538	702.718959087	2.0
427.265349538	693.173516826	-2.0
434.728276811	687.222030923	5.0
436.327091727	679.967498028	3.0
489.840146638	601.177381927	-2.0
506.776375067	579.995169577	2.0
527.186476641	562.136006462	11.0
550.429156227	548.161036011	25.0
575.774117739	538.509358468	43.0
629.544450407	533.243554852	89.0
726.003504398	578.049575169	130.0
882.480281847	187.130273665	165.0
702.010174402	181.031571285	17.0
681.27350809	163.229727173	-2.0
644.634754162	251.377245526	2.0
638.661455619	230.505758139	-4.0
647.470735768	242.028267083	11.0
595.183313365	286.100636828	-4.0
601.081855577	296.31721163	-14.0
557.450757365	352.718762638	-7.0
550.84911666	357.656203893	-4.0
532.433086967	395.776346244	-7.0
525.831446262	400.713787499	-4.0
509.831447359	425.276579693	2.0
505.301227133	425.03095829	6.0
505.13012012	448.326660898	-3.0
496.123503834	467.291903422	-3.0
444.331147755	554.669683153	6.0
432.64006905	600.047203567	-2.0
427.371279582	621.901412287	-2.0
421.670297478	638.562240387	4.0
410.227778104	663.256046716	2.0
394.692602846	685.602716497	-2.0
353.320602849	720.659242517	4.0
328.727028312	732.315631843	13.0
302.489937979	739.54960803	25.0
174.633141469	706.674248272	134.0
118.946947785	560.724070654	56.0
151.65265593	486.805939329	61.0
124.953670694	411.248206107	2.0
134.878093509	390.380124642	-2.0
151.21778433	374.040433821	4.0
166.419765654	358.503514996	8.0
169.304403101	339.673596267	-2.0
191.843375832	316.185386154	5.0
201.417998119	287.951627276	-3.0
200.363984432	291.71345139	-2.0
214.215420969	275.373440059	2.0
213.055675205	272.059077085	-2.0
218.852981208	270.735879821	4.0
245.669373707	179.02924575	-2.0
246.042055359	189.234737671	-3.0
240.858442904	186.241977625	-8.0
222.456041005	165.802764504	-4.0
216.930002658	164.510949671	-2.0
216.180834503	167.184765833	-4.0
197.26180864	171.811922931	-2.0
186.092975914	179.504353147	-2.0
172.482915373	192.251468331	-2.0
152.380441459	206.939402373	6.0
129.101637723	215.767888118	21.0
104.314818066	218.104217558	42.0
57.3034510486	203.107930641	90.0
200.430858395	170.680781631	-2.0
898.304752102	784.958180559	66.0
864.948583401	726.43573533	-3.0
889.700154466	713.191978651	4.0
16.042103629	703.489449316	18.0
326.647450183	756.775376515	4.0
337.214470793	745.840909736	4.0
346.365810316	748.746252162	12.0
349.662729252	731.640212373	2.0
352.707801793	730.565035161	3.0
359.039915947	729.594990952	7.0
365.848721802	740.992411933	4.0
380.56012209	743.113505031	3.0
381.941935069	739.317005072	-2.0
810.691347339	717.480273407	3.0
810.691347339	681.480273407	9.0
822.698986341	730.852042258	-3.0
392.766196232	740.630032515	2.0
395.516196232	735.866892794	-2.0
428.136725023	704.739034522	4.0
426.817746309	691.019531833	-3.0
425.763732623	694.781355948	-3.0
431.978276811	682.458891202	2.0
489.392543409	599.023396934	-4.0
508.742366875	579.00781138	3.0
516.794171795	568.136006462	5.0
515.910165191	558.031764742	-2.0
523.082234921	550.859695012	2.0
524.429156227	548.161036011	2.0
529.394714374	532.878619452	-2.0
538.364563767	515.346343301	-2.0
548.152305944	494.833675657	-2.0
561.674855527	474.135872687	2.0
580.319116176	457.898571808	11.0
602.678117417	447.347104683	26.0
651.63814425	445.997530917	69.0
854.321926702	604.419681301	7.0
816.258170797	672.997430296	7.0
745.840543252	448.560224682	155.0
857.003504398	578.049575169	19.0
113.477606407	289.089583971	5.0
94.9090227372	309.260442836	16.0
73.2736760957	326.099909056	31.0
23.2308727127	348.050717811	72.0
896.188453196	352.563299504	96.0
751.482957288	289.089583971	105.0
690.787357968	195.104537969	11.0
682.542204799	165.027060938	-3.0
638.332643207	226.118061431	-8.0
637.078430923	248.028267083	3.0
653.470735768	231.635962237	5.0
615.858047371	291.978530255	-23.0
588.126551172	304.643080219	-9.0
558.787848333	345.13574294	-4.0
564.686390545	355.352317742	-14.0
551.828208769	361.945886706	-7.0
533.770177935	388.193326546	-4.0
539.668720147	398.409901348	-15.0
508.296446933	447.396943461	-5.0
495.653864868	464.025492664	-2.0
499.289830647	466.362185984	-6.0
441.424546355	560.595193114	6.0
434.657933913	599.170721169	-3.0
429.389144445	621.02492989	-4.0
423.731294617	642.449693382	3.0
408.718046501	664.856268727	2.0
396.71046771	684.7262341	-3.0
393.190985931	687.210555619	-2.0
350.851379761	724.301074109	3.0
327.570917476	746.267814746	3.0
286.602909005	782.091561655	4.0
42.8091698067	677.563417038	27.0
64.1752613396	629.059451247	27.0
79.8311744265	602.184368223	32.0
61.9898144923	562.934266815	3.0
65.3844684002	541.228922484	-2.0
76.7359390378	522.419622602	4.0
94.3579420412	509.300527441	17.0
90.3133671092	477.77866693	2.0
111.992928593	439.149816663	5.0
134.43049028	388.226139649	-4.0
154.066283983	370.686920779	4.0
163.541567577	366.819522201	10.0
159.50249842	353.063715918	-2.0
166.838486513	349.713482412	3.0
168.856799873	337.519611274	-3.0
167.802786186	341.281435388	-2.0
200.948359152	284.685216518	-5.0
198.64186146	289.735741974	-5.0
212.705689366	276.97366207	2.0
212.608071977	269.905092092	-3.0
211.55405829	273.666916206	-2.0
221.701480861	267.382366778	4.0
245.221770478	176.875260757	-2.0
243.266677217	177.777911965	-4.0
234.355164432	192.170499289	-14.0
