0.965523		6.15527		2.18605
3.53429		5.41296		6.18926
3.00065		5.82032		4.26831
3.35617		0.243247		1.9869
2.53819		1.20877		1.85898
2.80011		4.90193		1.9938
2.54422		1.22923		1.87814
0.798172		1.25691		4.83905
2.37543		4.55761		0.453521
2.7706		0.427261		5.85297
3.40482		1.22177		4.39435
2.44525		2.28024		2.07396
1.78337		0.681208		6.04772
1.92768		2.11035		1.51734
2.16391		4.88095		1.9446
1.73369		2.00259		3.16638
6.12804		0.138176		5.90948
3.72195		3.73987		4.59272
2.26562		2.26011		4.99178
3.53666		5.62516		1.78682
2.8783		5.61439		5.06787
3.67259		4.02824		3.9349
6.04043		5.78793		4.57847
2.46973		0.594565		1.17835
1.89504		0.639685		0.722545
2.88213		4.06978		2.24696
0.829964		0.341166		0.14259
2.00832		0.50943		5.07545
3.77531		6.15017		4.1677
1.7412		1.3972		4.8878
2.10623		2.54968		3.42984
2.83607		5.58104		4.55633
2.55265		6.0139		1.80023
0.758505		0.894107		3.47341
1.6599		0.930908		4.12003
2.10009		0.950792		5.73537
3.73953		4.13235		2.11117
2.92243		3.83469		3.45923
2.31585		2.50816		4.55105
2.82732		5.3627		0.132666
0.838807		5.59894		1.54371
6.03248		0.383694		4.02096
6.16515		0.228339		5.41632
2.52279		4.62403		3.78661
0.944422		5.45883		4.32884
2.26664		4.87717		1.88522
1.84555		5.38628		5.64753
3.73076		0.0279879		3.99081
2.21374		2.76963		2.96409
3.05183		4.35204		3.64236
2.71756		3.56909		3.05315
2.15461		0.0954085		3.99453
3.78817		5.27704		1.01099
1.80157		5.59546		1.48532
1.97386		0.925475		1.97345
1.68182		1.77088		4.13876
0.746568		0.652137		4.68042
2.38407		1.51599		2.92487
3.58807		6.08979		0.522642
1.95603		5.46722		4.50296
2.62967		5.48664		3.07417
0.908985		3.79478		3.77791
0.805507		2.69254		3.16258
5.96142		0.849298		4.37537
2.62301		3.43452		0.776486
2.53647		4.37501		5.78642
2.25629		6.01596		3.80648
6.12304		3.39917		5.7585
0.742444		0.226353		0.665627
2.08161		4.91306		2.37653
3.65457		3.82036		1.5982
2.22156		5.11742		3.28029
2.43119		1.4041		3.78037
1.72629		1.96372		5.85784
1.96401		0.465568		0.477231
2.48012		5.99667		0.179009
2.99013		5.7755		2.32639
0.869905		0.795513		0.107591
2.47138		2.3759		2.41299
2.28247		0.890116		4.73895
2.2214		5.99511		1.29721
0.850902		0.738025		1.81159
0.909155		0.117655		4.95188
0.774292		6.21359		4.90867
3.34056		0.0428915		1.57983
1.78102		5.53179		5.53877
1.93649		5.59007		6.24859
2.40497		0.766689		1.1173
2.38176		2.64433		4.47941
2.13937		4.93405		2.25994
2.04658		4.8039		1.99097
2.55717		0.196397		3.28475
2.09835		5.81839		0.621075
2.11579		2.90151		4.09406
2.61537		5.4808		4.53827
0.731332		0.409714		1.33121
2.67894		5.06779		0.362007
2.26282		3.56509		3.49197
1.72042		6.25953		1.42417
1.66839		1.96141		2.34531
1.84024		1.89226		2.6405
2.48446		4.67432		5.08933
2.17423		6.03249		3.20706
0.762445		0.570537		4.31295
1.8839		5.16412		1.02267
2.25687		1.05516		0.771977
2.2559		2.66444		3.76443
2.36278		2.2871		3.24178
3.80653		3.80105		4.28106
2.47858		0.369167		0.786161
1.76415		5.25488		2.82998
6.18849		0.272756		0.307533
2.36718		5.65509		2.72017
3.69538		5.86274		2.29617
2.53418		5.09954		1.14708
0.746521		1.3997		4.41003
1.8936		5.05978		5.70497
2.10983		2.46367		1.65178
2.88143		2.98128		3.01072
2.20042		0.808807		2.38935
2.08727		0.276496		0.22488
1.82836		1.76776		3.78588
0.786913		2.80173		2.16974
1.71346		2.90067		3.47563
2.37796		4.689		5.62446
3.55663		0.370477		0.107682
0.770293		1.37117		5.8083
2.84155		4.8014		0.692059
2.17101		0.41068		3.71581
1.72797		5.81085		3.10953
2.8283		5.52454		2.76596
2.19705		0.359348		1.12489
0.886458		0.612113		1.65834
2.37849		1.26283		4.77519
2.63684		5.20686		2.9345
1.66693		6.09648		4.8427
0.892394		5.95727		4.11432
1.85441		3.27188		3.91061
5.96873		0.815591		1.85723
2.6137		3.60899		0.617892
2.93371		4.24648		2.40301
1.66262		0.276752		3.70367
2.22314		5.6473		2.76172
6.04375		0.528467		1.60299
2.63837		4.82474		1.88189
3.43324		1.21257		4.31762
2.62698		5.90978		2.11961
2.63014		5.67035		2.64807
6.11502		0.115256		3.89934
2.9699		3.48074		3.04976
2.43083		2.35373		2.49528
1.75439		0.364546		2.18193
2.63104		4.47847		1.85418
2.38879		4.65599		2.52664
3.68114		6.13965		1.91047
2.69568		2.2873		4.2642
3.65439		3.2391		1.6725
2.54307		3.57057		3.62451
2.04345		5.95936		1.99732
1.94518		5.28443		4.92488
2.12066		2.50495		2.13364
1.90286		1.32852		5.02834
3.33784		2.96997		3.45759
1.99812		1.04977		3.05193
2.56385		0.773778		1.12749
3.71385		4.11162		4.09746
0.930288		1.16237		6.08125
2.17496		0.352405		2.06689
1.80299		0.278413		3.70331
3.47113		0.000628236		5.53604
6.11907		0.695135		0.462389
3.81032		4.98059		4.498
3.01861		5.44209		3.06254
2.42547		0.503424		4.18379
6.14267		5.50378		5.41136
1.89276		1.02117		1.51058
1.65761		0.767359		5.8328
6.18193		5.45993		5.53342
0.822104		5.4985		1.38986
2.98102		5.22524		2.63919
0.758835		0.44736		4.20583
0.795863		0.671255		0.39726
1.83352		5.17732		1.3158
0.844126		0.156982		1.89879
3.54729		0.81303		5.02176
0.784163		1.21574		5.72008
2.76536		5.09842		2.59689
1.91243		0.82984		6.03954
3.55686		3.31326		2.29823
2.74279		5.61109		4.66596
2.69097		5.79201		5.47175
3.07024		4.37989		5.33359
2.00354		5.58766		0.889179
1.86644		1.62518		2.70575
3.75236		0.246718		5.87362
0.821153		3.60186		4.1904
2.01394		0.620799		0.496635
3.67871		3.73983		4.97824
1.70214		5.54957		4.40975
2.5163		4.79521		0.711013
0.780465		0.887879		5.49817
2.06733		6.27123		3.9356
2.53313		2.39497		2.6849
2.75764		5.3978		0.564375
0.778626		5.68262		1.37225
2.39118		0.474521		1.99694
2.49291		5.23784		4.93255
3.35309		1.07509		3.37819
2.8248		5.7847		4.12351
2.83618		4.42399		3.97175
2.95298		0.292771		0.174354
2.63406		5.08489		3.84549
2.93418		6.1448		3.42422
1.88723		0.360547		4.06895
6.02223		2.89357		5.64863
2.93253		5.93682		1.37147
2.35689		5.61232		5.96233
1.73146		0.974647		0.807657
2.78576		0.887234		1.10823
2.34279		1.51328		5.04228
0.951666		0.605354		5.10129
1.67928		0.263832		0.240938
5.97423		0.944579		4.45559
2.71567		5.73651		2.05332
0.823018		6.22344		2.53352
6.18815		5.24987		1.92687
2.12109		1.02624		1.24176
6.07101		0.521388		4.07448
5.95262		2.7954		0.902737
2.62176		1.00058		0.233513
2.63352		1.12244		1.08535
1.66658		0.348485		0.928508
2.16043		5.38265		5.69629
2.08815		2.56941		5.63506
2.14726		5.20293		0.474317
2.38557		1.53679		0.26255
3.37732		0.964398		3.56227
2.67389		4.84283		2.7729
3.00647		5.77546		5.66268
2.57735		5.06422		5.01778
3.74193		3.48288		2.0225
0.749432		3.15529		3.26485
3.54195		5.73264		2.04588
2.27655		3.06019		3.31595
2.52296		6.20147		3.02886
2.00708		2.51551		2.30403
3.64504		2.86264		1.83154
1.99071		0.934265		0.248533
2.24348		5.26933		0.474099
0.959704		0.341547		1.3334
2.95462		4.86837		1.39691
2.89936		5.74685		0.375183
3.51791		0.833862		0.520644
1.87498		5.25773		5.48624
2.83094		5.99725		0.846638
0.859787		5.44633		6.26965
3.07175		5.72379		5.64566
2.27481		2.27155		5.35973
3.7646		5.90092		5.61358
2.60576		4.90549		0.374924
2.80791		0.154799		5.43527
2.54245		0.85546		1.09143
2.7628		4.74174		0.31196
1.74624		5.33803		4.63532
2.51762		0.544185		2.76014
0.961749		3.76392		1.57516
1.97503		6.06078		4.86638
3.02714		5.79176		0.189046
3.01323		4.18816		2.08177
2.58938		0.935159		5.58421
3.55815		0.150203		0.705529
2.19503		1.38048		2.68772
6.12693		6.10455		0.340138
6.13504		5.76191		0.00805488
2.68169		3.17739		0.14601
3.02183		2.80636		0.504081
6.18978		0.191653		0.014987
2.36609		0.648652		3.0413
3.67317		0.192315		3.12412
1.96199		0.969002		3.94618
3.69068		0.648536		4.04389
2.60394		0.43691		0.649767
1.95294		0.472922		3.20193
2.44388		6.2262		1.72917
2.83551		3.31587		0.908868
2.47067		5.26881		1.38179
2.34168		0.647724		1.64232
2.45467		0.886902		3.87672
2.21295		0.839974		2.23943
3.62974		0.363111		3.06272
0.883868		1.11073		4.55315
2.84132		3.14148		3.75634
6.13964		5.75711		6.13174
3.62395		6.13941		3.87343
2.44976		5.39941		3.23065
2.9228		4.73611		5.42919
6.12263		0.399023		0.57796
3.64391		0.363754		4.13585
6.03939		5.56675		3.68995
2.02032		2.41406		2.76807
2.11127		0.514077		1.98867
3.50707		5.56254		0.00868152
3.54889		0.63596		4.80213
3.55757		0.287222		2.32908
6.13588		0.724237		1.87635
2.42901		0.266228		2.91171
5.97879		1.09622		5.61734
2.29967		0.691047		2.69807
2.07955		1.46486		4.62453
2.79671		0.209454		0.147061
3.45257		2.52524		0.269201
0.77683		5.89278		3.90336
2.20851		2.90278		3.78416
6.0648		5.85414		4.34725
1.97791		1.95033		1.92401
0.840169		0.340114		1.28531
2.95923		3.51965		2.39098
1.9288		0.406308		2.51121
3.37948		0.512075		5.96532
2.138		0.207964		5.54931
2.81806		6.02634		3.36728
2.5002		4.85953		5.31656
2.42641		5.99345		2.17614
0.749296		5.43397		4.91769
2.88015		0.528733		3.42236
2.88807		3.56299		5.1078
2.01057		1.36055		6.13445
2.00695		2.01797		2.3366
6.04563		0.891035		1.32756
2.09904		4.73374		2.08136
2.82247		3.5785		2.53681
2.54149		0.887633		4.72595
3.80817		5.53197		5.49974
3.82611		5.38589		0.716181
1.84011		0.828799		2.26978
6.09035		0.446901		5.86443
0.820136		3.62194		1.86027
1.94709		0.796921		0.192659
2.83295		5.17961		1.65108
2.57337		3.79477		4.31721
2.74425		6.21479		0.712434
2.93691		5.60675		0.207839
3.6418		3.61936		3.48584
2.617		6.12758		5.39913
3.78025		3.00502		1.7009
3.68413		0.0677361		0.835617
2.48443		5.06472		0.98691
0.816947		5.5587		1.92285
2.93336		2.81753		3.94121
2.23761		0.195759		0.212079
2.84179		6.09857		5.96552
2.07375		6.16939		0.931042
2.31425		0.992983		0.503581
1.92786		3.5262		3.25202
2.20164		3.23138		4.39972
3.37352		0.551632		4.60867
3.63456		0.313539		3.97452
3.51844		2.80543		0.113591
3.50292		5.72319		5.9379
2.95364		0.342223		0.075146
2.12048		1.3237		4.60386
3.36715		5.96496		0.221672
2.3308		0.965725		0.28902
1.9009		2.48142		2.07016
2.19382		4.83297		0.905388
2.77023		5.78785		5.8999
2.40739		3.4753		2.97004
2.63407		0.405346		4.17097
0.808982		3.08109		2.13265
3.41909		3.28793		1.67814
6.07671		5.922		2.08348
6.1879		6.25965		5.83935
0.964079		5.2979		0.356144
2.45231		0.976185		4.61702
1.9733		0.351279		1.66611
2.98086		2.75232		2.19407
0.801739		0.472533		3.09523
2.89545		2.92485		4.07142
2.8954		3.19035		6.28171
1.94244		1.02968		4.50311
1.86024		1.00501		3.74283
1.73337		2.85337		3.83599
3.59631		6.13531		1.31781
3.32408		0.873326		4.44188
1.91282		1.58534		0.98873
3.57976		0.660771		5.43351
1.73381		1.61685		4.97285
1.82914		0.199611		4.82482
2.38455		1.29035		5.85212
2.46204		6.09235		5.37209
5.95473		0.248753		0.187766
6.18417		3.4766		5.30112
1.94426		1.96718		3.66162
1.88031		0.879086		0.0190607
1.86031		3.52196		3.63286
3.40627		3.44247		2.15341
2.67784		6.16914		4.47388
2.18669		6.19708		0.854685
2.86576		4.21955		1.29078
0.897762		0.907307		3.74443
2.53093		2.76548		1.95895
2.99538		6.1193		0.852972
1.933		0.0997654		4.64386
2.39095		5.31913		4.87415
2.13494		2.95752		4.66474
1.69817		5.90897		2.08615
2.16869		0.0384747		2.03848
2.13545		2.53351		2.48678
2.60314		0.117188		2.15104
3.05857		5.74884		2.13996
2.09617		1.15483		1.36986
0.741244		5.57342		4.09622
2.65587		5.14195		1.10049
0.827636		5.3532		2.61858
2.46986		5.41582		3.80191
6.07723		0.195729		5.24953
2.38392		5.70951		3.71577
3.60485		0.929083		0.374779
0.809538		0.178443		1.41118
2.34214		5.97994		2.65675
6.05791		6.18896		0.790647
2.14517		2.65318		3.53946
2.94234		4.9407		1.03074
2.54633		0.774384		0.633267
2.13244		4.84341		1.01784
3.82909		3.39438		1.57829
2.76682		2.44462		2.35071
1.95977		1.53968		2.78226
2.59304		4.87666		1.14157
2.44599		2.84447		3.67189
3.68468		5.81284		5.22028
1.6943		2.47993		4.79018
3.0613		6.11534		1.44166
2.08344		0.364596		1.98817
2.28716		0.460888		4.27382
6.08639		0.674583		0.0405868
2.02534		2.59515		3.02838
2.16456		0.538546		2.58325
3.59265		4.03511		2.06065
2.28167		4.92883		2.22905
2.94635		2.87399		2.65477
0.724338		6.06637		0.604193
2.08379		1.28722		5.37872
2.31304		0.574751		2.78749
3.68007		5.60464		4.07529
0.831066		2.6846		3.07773
2.52371		4.35344		1.7161
2.60715		2.21801		1.812
3.41901		3.27102		0.381235
2.17746		5.58393		3.49781
3.57805		1.16716		5.4781
2.7761		0.285495		0.229338
0.786363		0.65201		0.756696
2.28006		6.12674		1.06087
1.75707		2.09126		4.0068
2.24895		0.373039		0.843809
2.72113		4.81116		5.19817
0.890666		5.50558		0.436929
1.73447		1.22913		3.99764
2.30924		3.53189		5.50765
2.74617		5.26637		0.453594
2.52214		1.05923		1.49026
3.0396		6.08718		1.35753
2.30972		6.01201		4.62234
2.76332		0.189445		4.65837
2.93974		4.72372		4.17933
2.63861		0.690104		0.558633
2.2995		1.03229		1.71973
0.78269		0.150373		5.88054
2.46714		2.69077		4.79311
3.65368		6.13315		5.10434
2.32914		4.67117		0.786495
1.8685		1.25368		5.16206
1.71191		2.40412		2.45032
1.74025		1.65586		2.19363
1.72545		5.43972		4.88906
2.95564		2.74456		2.33836
2.21788		5.08634		0.847769
2.3418		5.28163		4.62971
0.968559		1.07301		5.48498
2.05938		0.691048		3.35782
0.864101		5.20937		2.45695
0.92323		3.62214		3.83693
2.56503		4.59667		0.369359
2.42342		1.00485		0.0376837
3.69206		6.01009		1.1376
2.67479		6.14352		5.60086
0.768026		2.65085		0.999549
3.61778		0.330054		4.06845
2.05428		0.977715		5.87342
3.67811		0.251933		5.14463
2.54235		4.62694		3.91956
2.15419		5.39122		2.03885
2.58905		3.65022		2.82867
0.76538		0.979379		4.48539
1.66774		0.611692		1.53117
2.37692		0.342907		1.97001
0.961253		0.563709		4.63895
2.29964		1.32909		5.61833
2.31499		0.68535		3.71756
3.62204		6.06237		0.930031
1.97781		2.07882		2.25912
2.0004		6.23455		2.67487
1.95359		0.782634		0.880382
1.66		6.08188		2.64885
2.51775		4.81323		3.2824
3.70111		6.01046		4.76293
5.98225		6.09164		6.25469
2.8903		5.69396		1.68187
1.87156		2.06333		5.38208
6.11784		0.0772561		0.727323
3.5778		6.22478		5.19387
1.77387		2.9133		4.61098
1.82128		1.56625		3.28996
2.0332		5.69463		1.24033
6.14081		5.96654		3.03984
1.72127		2.05097		3.51454
2.82996		5.9326		0.141471
2.73168		0.818543		2.95937
1.82281		2.25056		3.41039
2.19403		5.55467		6.22472
3.06552		6.17174		4.56352
2.27658		6.28005		0.119812
2.86614		5.14334		0.890018
1.9929		6.01631		3.66987
3.50071		5.76767		5.78999
2.38435		2.33556		4.9191
1.89116		0.711491		5.38148
2.08568		0.134379		5.10208
2.12039		5.43473		1.84317
0.884619		0.532333		3.15393
6.07824		0.493343		1.01463
3.78306		0.167422		2.18297
2.46212		6.24566		2.67631
2.16769		4.5666		3.13766
3.64249		0.514736		0.273972
2.36112		1.09336		5.18645
2.44035		0.620361		3.9846
3.74229		5.60459		0.275167
3.70852		5.47038		5.05102
2.63537		1.00886		3.401
3.01245		5.98537		0.0738932
2.54824		2.15386		1.73025
0.837582		5.4423		4.57665
0.749006		5.24779		1.00928
2.39543		4.81452		5.93896
6.1375		6.11581		3.29314
0.744803		0.950816		0.960436
3.75428		5.74301		4.20724
2.33786		0.0892542		4.08981
2.42126		4.88794		5.77344
3.38169		0.531158		2.8365
2.38686		5.66532		6.25265
2.48892		4.70965		0.0150441
2.0508		1.67803		3.08305
2.67145		2.36053		2.20572
1.72168		5.7119		0.61796
2.75536		0.578553		2.36723
1.71518		0.668557		0.0889293
1.68465		3.15748		4.79858
1.6997		5.20828		0.193425
2.91945		5.98487		4.33578
2.94032		5.27763		2.10492
1.89271		1.5085		0.393889
3.02449		6.06058		4.52222
2.01163		0.130732		1.64227
2.03904		4.78707		5.00534
2.01824		5.50516		4.74888
6.04105		0.132039		2.64417
2.07045		1.4723		2.25022
3.74142		3.47832		2.23008
2.83996		4.40862		1.4764
2.47412		0.567631		5.42543
0.729776		5.4885		0.233287
2.89989		5.32356		1.85094
1.69881		6.26765		4.82728
0.708829		0.829376		3.71156
2.55977		4.87933		2.31558
3.36672		0.294961		2.30004
1.91082		4.89871		6.0494
1.72457		5.31359		4.25788
5.97568		6.11062		5.43562
3.61804		5.32457		4.13365
0.841281		1.33893		0.359586
2.40658		1.32465		0.799438
2.57722		0.504271		6.10332
2.65042		0.913733		1.94964
2.11837		5.9906		0.987441
3.40234		0.605367		3.20703
2.8484		5.46673		1.989
2.84862		3.75308		1.96305
5.97034		0.321743		4.37464
1.66934		0.198337		4.37445
2.99403		0.325021		1.69174
2.02651		0.920012		5.40264
1.68284		5.36824		5.59954
5.96211		2.7137		1.86459
0.91624		0.557972		3.42868
3.44958		3.13742		1.41406
1.77285		5.93783		4.96151
1.71271		3.10193		2.4006
3.77275		5.47797		5.03276
2.78275		5.20777		3.69309
3.65254		6.17188		3.07926
1.90634		1.60141		6.18119
1.89957		2.8926		4.93204
2.1257		5.57698		1.90579
2.73994		0.26241		2.15848
2.08135		5.08126		0.43577
3.68818		0.0975161		6.18539
2.95831		5.1782		0.661246
0.800298		2.72388		4.61112
6.06383		3.24129		5.18498
2.03799		5.46417		5.0601
2.27937		0.77882		3.08326
2.50736		5.38853		3.47116
2.11269		2.49059		2.04134
2.44266		6.01864		4.70816
2.98401		5.13865		5.5945
3.38444		0.0943131		4.49496
3.67109		5.21424		0.803743
2.26373		1.11705		4.88567
3.3812		0.826169		1.21801
2.68651		5.99731		4.14428
2.6747		4.4977		1.65979
0.754953		0.79891		0.625797
2.56448		5.20082		4.37364
2.96782		5.11078		5.87701
2.39253		1.50229		4.09152
3.07001		4.26275		1.86208
2.70365		6.14066		1.91198
0.768758		0.44076		5.41978
3.69401		0.923386		6.08231
2.75832		4.95911		5.04657
0.740273		0.8021		1.16761
2.96757		3.48315		1.9252
2.89856		6.27677		4.89822
2.81802		0.219415		5.6863
6.02479		0.925298		0.777527
2.8776		4.80128		3.35249
2.28071		6.13619		2.29242
2.39714		5.84547		1.86485
2.62498		5.22019		3.71633
1.97912		3.03659		2.91067
3.46478		0.516726		3.74294
2.10429		5.12083		5.71652
1.88211		5.33284		5.84018
2.94445		6.15468		3.72178
2.39558		0.748431		0.100677
5.97682		0.812925		4.11972
2.21656		1.64406		6.1332
2.31724		4.6813		1.25726
0.75819		1.21126		1.92965
3.73175		5.01324		2.397
2.8781		5.14605		5.82072
2.549		6.23339		1.11929
2.16029		4.70837		5.44667
2.63603		0.333024		1.40595
1.65862		0.366341		0.856541
3.71556		3.7925		1.62451
2.11064		0.196361		3.34206
2.03503		0.585868		4.39383
2.82358		0.890455		2.53817
2.16883		4.60602		0.0474825
3.43681		5.89275		0.431042
2.6995		0.0554419		1.29754
0.810143		5.67938		0.434942
1.85019		0.79054		2.59838
2.46449		3.6619		3.05976
1.93132		2.69983		2.16207
3.36258		2.93431		0.124927
0.882001		0.676019		4.47485
2.73867		5.34544		3.91578
1.92692		5.1583		1.66634
1.85281		0.662596		2.15509
0.924562		0.912591		1.40909
3.69888		5.58233		2.72722
1.84347		1.22606		1.60233
3.75859		5.21684		2.04466
2.95204		0.0960011		1.30034
6.03631		5.63491		4.99862
2.72227		5.10702		5.78405
2.66343		5.35655		2.46794
2.89097		2.55057		4.24449
2.39184		4.72488		2.22495
1.93612		1.82678		4.4868
2.8326		4.34745		5.91681
3.347		1.28238		0.454179
3.77558		5.94799		4.6765
1.90945		0.49881		0.325678
0.754799		5.39939		0.92166
6.11874		5.97308		6.06042
3.57017		3.46817		1.21363
1.76781		2.01274		2.41989
2.49991		0.299005		1.27017
2.86953		0.165112		0.34109
2.71624		5.41206		4.09722
2.70272		5.0807		3.05919
3.02347		4.21109		3.75477
3.61925		5.20702		0.333806
0.768503		3.39298		5.00385
2.8727		5.12228		2.94319
0.757444		2.68522		3.02665
3.45571		0.559239		0.60581
0.69685		0.42681		4.18547
2.82403		0.0906953		1.41474
2.79406		5.50817		0.145178
2.83005		3.47524		1.98207
3.00274		4.55738		4.25498
3.83648		5.41887		5.13434
1.88838		6.12572		0.832853
2.47194		5.07951		5.92081
3.46209		0.626777		3.98119
2.06225		5.0361		4.35923
1.85734		1.22485		3.15555
1.70742		5.52414		2.79094
2.51678		5.78246		4.89277
2.70021		0.504217		4.41999
2.83919		4.18164		0.632349
3.43938		6.05119		4.84719
1.98942		0.511647		3.17949
3.44122		0.193906		0.72867
2.00522		1.77009		5.98783
2.2901		0.192513		3.65563
3.68409		6.11783		5.09881
6.18442		5.56934		4.60377
2.64288		6.25668		5.89055
2.01694		1.75332		0.386722
2.7988		5.29074		5.0633
3.38269		1.27242		0.581784
2.12788		0.207495		0.656523
2.30808		1.05344		5.41813
6.04903		5.64743		0.257992
0.950787		0.804171		0.859724
2.73919		0.240167		6.04995
2.46017		5.43545		4.33794
2.38863		5.00407		5.14053
3.73608		6.07966		1.92456
3.41066		6.12488		2.49702
2.68008		4.25947		0.346899
2.2851		0.622041		2.70555
2.17415		1.81637		2.92315
3.75934		3.89693		0.593634
2.16775		3.01784		3.87659
2.89703		0.338545		5.1787
2.81965		5.41025		4.3757
2.58397		0.412593		3.90033
6.06083		6.0177		2.41093
2.63961		5.18684		2.26683
3.45563		0.865547		2.92815
3.44739		3.50019		2.66625
6.06358		3.2332		6.15275
1.85797		5.5652		2.16845
2.66439		5.84569		0.430804
3.00401		6.08406		3.99568
2.44149		0.414526		4.95004
1.72038		1.56017		3.46175
