3.15		2.05109		4.88918		178
3.15		2.05109		4.88918		179
0.851235		2.08959		2.19124		180
1.5861		5.28715		3.58108		181
4.48712		4.42834		0.513558		182
4.48712		4.42834		0.513558		183
1.28464		2.87319		4.7297		184
0.394947		3.29739		3.64291		185
3.91344		3.07125		1.76505		186
5.09341		6.22125		3.81614		187
5.89065		4.12646		0.67397		188
5.89065		4.12646		0.67397		189
5.89065		4.12646		0.67397		190
5.54901		0.576694		3.07091		191
5.54901		0.576694		3.07091		192
2.24377		2.16279		2.07487		193
5.82486		0.366731		0.220028		194
0.0552297		1.65137		3.09322		195
4.78493		3.67801		2.16458		196
4.78493		3.67801		2.16458		197
4.92047		4.07295		5.46197		198
4.92047		4.07295		5.46197		199
4.92047		4.07295		5.46197		200
2.2802		1.70321		2.25004		201
4.04525		0.513434		2.1881		202
4.04525		0.513434		2.1881		203
1.57821		4.21284		2.9774		204
1.57821		4.21284		2.9774		205
1.20075		3.82031		0.820672		206
1.20075		3.82031		0.820672		207
1.87472		3.08613		1.39737		208
4.94563		5.3299		3.56016		209
4.94563		5.3299		3.56016		210
4.94563		5.3299		3.56016		211
4.94563		5.3299		3.56016		212
0.737313		4.87158		3.92689		213
4.05056		3.42855		2.97308		214
6.21514		2.06584		0.762845		215
6.21514		2.06584		0.762845		216
5.39393		4.34604		2.46605		217
5.39393		4.34604		2.46605		218
5.39393		4.34604		2.46605		219
1.36078		2.1081		2.97949		220
0.243101		4.88705		4.72945		221
1.06377		0.478586		1.5324		222
5.93315		4.8182		3.30551		223
0.412813		3.92895		1.36836		224
0.412813		3.92895		1.36836		225
5.85836		2.55543		0.879584		226
5.85836		2.55543		0.879584		227
0.484316		2.79853		5.76664		228
5.21377		3.86231		6.24522		229
5.21377		3.86231		6.24522		230
0.462977		0.0402613		5.38625		231
1.04209		6.06156		5.26459		232
0.209598		3.44338		6.10027		233
4.30391		0.120266		4.70333		234
4.30391		0.120266		4.70333		235
5.54358		6.05342		3.23834		236
5.54358		6.05342		3.23834		237
3.93427		3.06191		6.17384		238
3.93427		3.06191		6.17384		239
1.12755		2.63709		2.44608		240
2.00713		3.1214		5.24462		241
1.49059		2.05198		2.82374		242
1.45262		2.51496		2.864		243
0.555689		3.55705		2.64237		244
5.82028		3.76665		6.08575		245
5.82028		3.76665		6.08575		246
5.63736		1.78738		6.20602		247
5.63736		1.78738		6.20602		248
4.0575		1.04777		5.97625		249
4.0575		1.04777		5.97625		250
4.0575		1.04777		5.97625		251
1.01266		3.61368		6.1593		252
1.01266		3.61368		6.1593		253
1.78741		2.39232		5.57511		254
4.2335		4.39945		2.41333		255
3.19493		5.89004		4.46531		256
2.59948		1.61517		4.25414		257
5.24185		1.15226		1.73761		258
5.04442		0.506435		3.52498		259
5.04442		0.506435		3.52498		260
4.96725		4.56394		4.57275		261
4.96725		4.56394		4.57275		262
4.96725		4.56394		4.57275		263
4.66032		5.5766		1.90325		264
4.66032		5.5766		1.90325		265
4.66032		5.5766		1.90325		266
4.66032		5.5766		1.90325		267
4.53643		1.19017		3.16802		268
4.53643		1.19017		3.16802		269
1.19127		2.97759		5.56034		270
0.483195		0.927896		3.67661		271
1.07865		3.8583		4.34294		272
1.07865		3.8583		4.34294		273
6.02988		5.41645		0.827178		274
1.4843		4.17769		1.33361		275
1.4843		4.17769		1.33361		276
5.00928		2.86175		5.89755		277
5.00928		2.86175		5.89755		278
3.29885		1.23888		5.19096		279
5.2021		5.77531		0.0979476		280
1.36409		1.16659		4.00343		281
5.0407		4.06311		1.84307		282
5.0407		4.06311		1.84307		283
0.100729		0.634311		5.87597		284
0.602826		1.8653		2.90374		285
0.602826		1.8653		2.90374		286
1.5508		3.89023		0.721187		287
1.5508		3.89023		0.721187		288
0.458578		2.80915		0.213312		289
0.458578		2.80915		0.213312		290
0.556525		4.89608		0.896706		291
1.3523		5.01769		6.12641		292
3.19537		0.775482		4.98498		293
0.932391		1.25469		1.5824		294
3.31843		4.74193		6.06402		295
4.03962		5.20051		2.58999		296
4.25293		5.75703		1.20289		297
4.25293		5.75703		1.20289		298
5.14964		3.10591		1.17988		299
5.14964		3.10591		1.17988		300
0.929745		4.45821		6.19757		301
5.75795		3.98395		1.56608		302
5.75795		3.98395		1.56608		303
5.09405		6.19029		2.21794		304
4.81116		0.839495		3.47262		305
4.81116		0.839495		3.47262		306
0.110376		4.67562		0.380563		307
0.110376		4.67562		0.380563		308
2.28417		1.71087		5.12249		309
4.65499		3.72023		3.51366		310
4.65499		3.72023		3.51366		311
4.65499		3.72023		3.51366		312
5.85788		2.58668		0.336379		313
5.85788		2.58668		0.336379		314
5.85788		2.58668		0.336379		315
0.754569		3.51643		4.79459		316
0.668952		4.28939		6.16498		317
0.668952		4.28939		6.16498		318
1.35882		3.76415		3.86574		319
5.14283		1.10299		4.61234		320
2.71283		3.49753		4.71565		321
1.55214		5.56254		4.18296		322
5.59195		3.93435		1.62		323
5.59195		3.93435		1.62		324
5.59195		3.93435		1.62		325
5.59195		3.93435		1.62		326
5.59195		3.93435		1.62		327
3.1588		4.26361		1.43993		328
1.6702		4.93256		5.72932		329
1.552		0.00819186		3.21029		330
5.41774		2.93309		5.78531		331
5.41774		2.93309		5.78531		332
2.90741		1.79273		0.605122		333
2.90741		1.79273		0.605122		334
1.23657		4.125		1.81849		335
1.23657		4.125		1.81849		336
4.24135		0.554645		5.31602		337
4.24135		0.554645		5.31602		338
4.24135		0.554645		5.31602		339
2.67382		2.10678		4.59538		340
0.573586		1.41555		2.24654		341
0.573586		1.41555		2.24654		342
2.19359		4.23797		5.75558		343
0.117091		1.11359		3.736		344
1.55702		2.7838		2.38538		345
1.00316		4.3358		2.39357		346
1.00316		4.3358		2.39357		347
4.21346		3.47036		5.32665		348
4.3207		1.33114		4.9612		349
4.3207		1.33114		4.9612		350
5.17203		1.96312		1.33944		351
5.17203		1.96312		1.33944		352
5.17203		1.96312		1.33944		353
5.73077		4.7303		0.709781		354
5.20316		4.84739		1.82337		355
5.20316		4.84739		1.82337		356
5.04136		1.12439		2.65978		357
5.04136		1.12439		2.65978		358
1.15174		5.33784		6.13014		359
0.195212		2.77024		6.22472		360
1.03141		0.807761		1.27267		361
5.22527		5.83581		2.52511		362
0.281531		3.03685		5.06182		363
3.03652		2.48443		3.50893		364
3.7463		1.40441		2.07313		365
3.7463		1.40441		2.07313		366
3.7463		1.40441		2.07313		367
5.56968		4.0604		2.19436		368
5.56968		4.0604		2.19436		369
5.56968		4.0604		2.19436		370
5.56968		4.0604		2.19436		371
3.89366		2.81857		3.31875		372
3.89366		2.81857		3.31875		373
0.270261		3.97031		2.37341		374
0.270261		3.97031		2.37341		375
0.117213		4.16552		5.14365		376
0.117213		4.16552		5.14365		377
0.117213		4.16552		5.14365		378
0.0587431		5.19694		5.95141		379
1.33142		4.90636		0.331997		380
1.8934		3.84845		6.1678		381
1.8934		3.84845		6.1678		382
4.41851		4.12998		2.92147		383
4.41851		4.12998		2.92147		384
3.19714		0.88332		5.4059		385
0.422881		4.62963		0.52713		386
2.49601		3.91612		4.58752		387
4.69037		1.5266		1.12291		388
4.69037		1.5266		1.12291		389
4.09935		1.91407		2.97556		390
4.09935		1.91407		2.97556		391
2.95981		1.97281		1.88931		392
2.95981		1.97281		1.88931		393
2.95981		1.97281		1.88931		394
2.62804		3.30423		0.51249		395
5.76612		0.246904		3.09106		396
4.88883		0.669785		1.4375		397
4.88883		0.669785		1.4375		398
5.41596		3.1658		5.35362		399
5.41596		3.1658		5.35362		400
3.7203		1.57299		0.597029		401
3.7203		1.57299		0.597029		402
3.7203		1.57299		0.597029		403
4.84321		3.29893		2.39389		404
4.84321		3.29893		2.39389		405
3.65325		1.11509		4.30796		406
0.345619		4.0749		6.28077		407
0.345619		4.0749		6.28077		408
6.12397		4.31301		0.182722		409
1.27829		3.44579		3.34852		410
0.348717		0.882906		4.92151		411
3.33963		3.09618		3.05234		412
1.36441		3.4418		0.844057		413
1.36441		3.4418		0.844057		414
1.36199		5.67672		1.26381		415
4.66381		2.14096		4.64359		416
4.66381		2.14096		4.64359		417
4.66381		2.14096		4.64359		418
0.596891		2.96613		4.58484		419
5.65905		5.83983		2.03884		420
5.84177		0.834934		5.48463		421
2.9071		1.18365		0.0843526		422
1.54543		2.1294		5.81047		423
3.48268		5.46903		2.62346		424
0.251839		0.550253		6.06526		425
1.0959		1.91225		5.45879		426
5.30494		0.752686		3.99856		427
5.06962		5.97031		4.39015		428
5.06962		5.97031		4.39015		429
5.06962		5.97031		4.39015		430
4.27106		2.59423		5.5738		431
4.27106		2.59423		5.5738		432
4.27106		2.59423		5.5738		433
4.35542		4.13966		1.42001		434
4.35542		4.13966		1.42001		435
3.8827		1.33916		0.605856		436
3.8827		1.33916		0.605856		437
3.8827		1.33916		0.605856		438
0.222975		1.591		1.15611		439
0.00504497		2.68689		3.06835		440
5.46384		5.04659		3.36123		441
0.497222		5.7667		4.25099		442
4.77992		4.78846		5.00368		443
4.77992		4.78846		5.00368		444
4.77992		4.78846		5.00368		445
2.4953		1.53605		5.13222		446
4.15747		4.59354		1.1304		447
3.44809		2.66578		5.27006		448
3.44809		2.66578		5.27006		449
4.86809		0.265291		0.326032		450
4.86809		0.265291		0.326032		451
5.47395		0.488266		1.91703		452
0.346874		0.493311		4.60392		453
3.41523		5.95715		3.36733		454
0.49327		0.171188		2.85084		455
4.74426		4.95111		1.35612		456
4.74426		4.95111		1.35612		457
4.74426		4.95111		1.35612		458
3.46475		1.16323		2.89216		459
1.98035		2.25293		4.19078		460
1.29326		0.0286084		4.94434		461
3.21029		0.375482		5.43765		462
1.53102		3.79071		5.11162		463
1.53102		3.79071		5.11162		464
4.89835		4.28398		5.2828		465
4.89835		4.28398		5.2828		466
4.89835		4.28398		5.2828		467
1.466		2.74505		3.95073		468
5.71429		2.24041		6.04452		469
5.71429		2.24041		6.04452		470
2.64575		3.09036		4.84936		471
4.17075		5.07071		0.819113		472
0.251231		1.04801		1.68556		473
5.19557		4.25829		2.06105		474
5.19557		4.25829		2.06105		475
5.19557		4.25829		2.06105		476
5.19557		4.25829		2.06105		477
4.35003		5.78931		5.85176		478
4.35003		5.78931		5.85176		479
3.17846		4.40447		3.85255		480
6.12881		2.40941		0.24104		481
6.12881		2.40941		0.24104		482
4.95958		1.84051		2.48145		483
4.95958		1.84051		2.48145		484
4.95958		1.84051		2.48145		485
4.72092		4.48626		5.5718		486
4.72092		4.48626		5.5718		487
4.72092		4.48626		5.5718		488
3.2871		2.37382		4.35933		489
3.2871		2.37382		4.35933		490
3.2871		2.37382		4.35933		491
4.10621		4.45217		4.11408		492
4.10621		4.45217		4.11408		493
5.76316		4.7034		5.16208		494
1.16554		3.61578		3.13719		495
3.22659		1.68263		2.64332		496
3.22659		1.68263		2.64332		497
0.364528		0.755986		0.351897		498
0.678949		0.601611		2.76131		499
0.678949		0.601611		2.76131		500
3.40144		3.99893		2.8049		501
0.766198		5.10905		3.3477		502
4.88028		4.58902		1.76791		503
4.88028		4.58902		1.76791		504
4.88028		4.58902		1.76791		505
0.613181		2.69797		0.783137		506
3.2565		5.49313		5.64423		507
4.0211		5.85766		0.117028		508
4.373		0.253422		0.718639		509
4.373		0.253422		0.718639		510
4.373		0.253422		0.718639		511
5.45295		4.57485		3.99557		512
5.45295		4.57485		3.99557		513
5.45295		4.57485		3.99557		514
0.870191		1.74792		3.82427		515
4.21789		0.345006		2.13011		516
4.21789		0.345006		2.13011		517
4.21789		0.345006		2.13011		518
5.9858		4.10418		1.60149		519
5.9858		4.10418		1.60149		520
5.08631		4.71736		4.29946		521
5.08631		4.71736		4.29946		522
5.08631		4.71736		4.29946		523
5.86945		1.69067		3.5094		524
5.86945		1.69067		3.5094		525
5.23049		5.71177		3.08388		526
5.34752		3.80159		3.3373		527
5.34752		3.80159		3.3373		528
6.06616		4.65271		4.51071		529
6.06616		4.65271		4.51071		530
6.06281		3.82247		2.80237		531
6.06281		3.82247		2.80237		532
6.06281		3.82247		2.80237		533
3.7752		5.79713		3.78409		534
0.0315105		4.60203		5.87701		535
0.0315105		4.60203		5.87701		536
2.16162		4.30465		3.69801		537
5.28879		1.64134		3.25145		538
5.28879		1.64134		3.25145		539
5.42678		0.488653		5.42256		540
3.65431		0.268276		2.96185		541
0.173497		4.04347		2.47579		542
0.173497		4.04347		2.47579		543
3.95759		0.250713		2.85993		544
3.95759		0.250713		2.85993		545
3.20641		0.282224		1.17877		546
2.80024		2.44384		5.48341		547
0.215062		6.20695		2.308		548
2.34725		1.70315		5.00204		549
6.1701		0.708757		0.360193		550
3.13837		2.79824		1.06587		551
3.13837		2.79824		1.06587		552
3.90822		1.94183		1.55452		553
3.90822		1.94183		1.55452		554
2.20204		3.44404		6.11699		555
5.06197		0.367269		0.116026		556
5.06197		0.367269		0.116026		557
6.24074		3.16751		2.55987		558
6.24074		3.16751		2.55987		559
5.44096		3.38257		2.48364		560
5.44096		3.38257		2.48364		561
1.46577		5.72982		4.18679		562
0.184625		5.61674		4.89555		563
0.544818		2.47192		1.4106		564
1.61069		0.0969494		3.35243		565
3.16521		3.14454		2.66539		566
4.98801		2.87079		2.15184		567
4.98801		2.87079		2.15184		568
4.5711		5.07284		5.59589		569
4.5711		5.07284		5.59589		570
4.5711		5.07284		5.59589		571
4.40491		3.85162		5.96315		572
4.52093		3.80917		2.84748		573
4.52093		3.80917		2.84748		574
3.28126		4.43272		5.67668		575
1.18486		4.61735		5.01023		576
1.18486		4.61735		5.01023		577
6.08041		5.16216		1.19896		578
1.20783		0.489668		1.29591		579
4.56026		3.65488		4.44045		580
4.56026		3.65488		4.44045		581
0.942467		2.35971		1.02806		582
3.09431		0.647631		6.1009		583
2.08698		3.29029		1.19532		584
4.93446		4.0879		4.16227		585
4.93446		4.0879		4.16227		586
4.88132		1.08597		2.3118		587
4.88132		1.08597		2.3118		588
4.88132		1.08597		2.3118		589
4.27481		2.27084		0.645962		590
4.27481		2.27084		0.645962		591
4.27481		2.27084		0.645962		592
3.00186		2.06806		5.80813		593
3.00186		2.06806		5.80813		594
4.20082		3.27589		0.0146091		595
4.20082		3.27589		0.0146091		596
5.49674		1.55297		3.66949		597
5.49674		1.55297		3.66949		598
3.654		2.49544		6.0292		599
4.68207		5.58975		0.39365		600
4.68207		5.58975		0.39365		601
4.68207		5.58975		0.39365		602
4.68207		5.58975		0.39365		603
4.49978		1.71357		5.44619		604
4.49978		1.71357		5.44619		605
1.88593		3.80055		2.45329		606
3.08125		2.45183		0.258005		607
3.08125		2.45183		0.258005		608
3.27213		5.32478		3.61482		609
3.9181		2.04345		5.68288		610
3.45765		5.45782		4.22856		611
0.58997		1.22752		6.03055		612
0.98362		5.7273		1.46094		613
0.146622		1.33005		5.26149		614
4.20189		2.36058		1.52169		615
4.20189		2.36058		1.52169		616
1.53353		6.27867		3.56514		617
0.933224		3.43852		3.52622		618
3.60881		0.612983		2.70086		619
1.55419		1.45694		5.5295		620
1.995		2.04691		0.473839		621
1.74236		3.03053		6.20114		622
1.74236		3.03053		6.20114		623
3.20331		3.17715		1.24801		624
3.20331		3.17715		1.24801		625
3.61175		2.35178		4.74775		626
3.61175		2.35178		4.74775		627
3.61175		2.35178		4.74775		628
1.33035		1.80402		0.820628		629
4.89549		2.73724		4.25915		630
4.89549		2.73724		4.25915		631
4.89549		2.73724		4.25915		632
4.83939		1.61706		0.0458847		633
4.83939		1.61706		0.0458847		634
4.0857		3.61205		2.09279		635
4.0857		3.61205		2.09279		636
4.55954		5.35442		5.12332		637
4.55954		5.35442		5.12332		638
4.4775		2.27454		2.01728		639
4.4775		2.27454		2.01728		640
4.4775		2.27454		2.01728		641
5.7255		4.45615		1.51115		642
5.10162		1.78472		3.86293		643
5.10162		1.78472		3.86293		644
3.56619		1.59338		4.13342		645
4.39133		2.92373		5.93744		646
4.39133		2.92373		5.93744		647
4.39133		2.92373		5.93744		648
5.21196		1.53603		2.3915		649
3.18792		3.67455		2.45437		650
3.91555		4.59281		0.471527		651
3.91555		4.59281		0.471527		652
4.77295		2.22944		0.919033		653
4.77295		2.22944		0.919033		654
4.77295		2.22944		0.919033		655
4.77295		2.22944		0.919033		656
0.000914575		1.04788		2.70375		657
3.86385		4.61407		4.29713		658
3.86385		4.61407		4.29713		659
1.71408		2.72221		0.937675		660
1.71408		2.72221		0.937675		661
1.36834		1.65098		2.4737		662
3.75984		4.8389		6.14826		663
6.2142		0.332588		2.09583		664
4.00245		2.15534		2.1291		665
4.00245		2.15534		2.1291		666
5.40274		6.07089		0.438726		667
5.87427		2.54338		3.22585		668
5.87427		2.54338		3.22585		669
3.25618		1.03406		0.219994		670
5.95993		4.89791		4.83406		671
3.97388		0.328806		1.27309		672
4.91155		1.69714		2.92407		673
4.91155		1.69714		2.92407		674
1.10207		5.45698		1.47979		675
3.06297		3.10726		3.96772		676
5.19207		2.22681		3.75542		677
5.19207		2.22681		3.75542		678
5.19207		2.22681		3.75542		679
5.6308		1.8179		0.0156205		680
5.6308		1.8179		0.0156205		681
2.57346		4.15504		1.04877		682
0.516445		4.77866		1.02636		683
1.78953		3.40702		2.72351		684
4.7136		4.50909		1.8973		685
4.7136		4.50909		1.8973		686
4.7136		4.50909		1.8973		687
5.6903		1.16491		0.0529975		688
3.16254		0.512523		1.87089		689
3.17816		3.08599		6.02594		690
4.22693		4.83156		0.870788		691
0.0265741		0.513943		1.67557		692
4.474		1.25034		1.80398		693
4.474		1.25034		1.80398		694
0.0881117		1.16054		0.997033		695
1.09022		2.88312		3.25306		696
5.19959		2.29023		4.41797		697
5.19959		2.29023		4.41797		698
5.19959		2.29023		4.41797		699
5.25259		5.45277		4.93049		700
5.25259		5.45277		4.93049		701
0.840298		2.34774		1.7333		702
0.583049		0.291483		0.281671		703
1.45384		0.318057		0.795614		704
3.12941		1.04219		1.826		705
3.30045		2.79268		4.64593		706
3.30045		2.79268		4.64593		707
3.30045		2.79268		4.64593		708
3.30045		2.79268		4.64593		709
0.595338		0.983493		5.89626		710
3.39635		2.16183		3.65674		711
0.366223		1.07824		5.94698		712
4.78419		0.0476401		5.11656		713
4.78419		0.0476401		5.11656		714
5.1648		1.47099		1.4726		715
5.1648		1.47099		1.4726		716
5.44647		2.92482		1.79066		717
5.44647		2.92482		1.79066		718
6.24208		6.05423		2.83284		719
1.7849		3.0715		5.62552		720
0.14764		3.66684		0.325832		721
0.14764		3.66684		0.325832		722
0.14764		3.66684		0.325832		723
0.14764		3.66684		0.325832		724
0.534341		3.17932		3.55926		725
4.19108		3.54554		4.6375		726
3.85488		2.04655		4.68514		727
3.85488		2.04655		4.68514		728
3.86937		4.35966		0.760879		729
3.86937		4.35966		0.760879		730
5.34197		3.52295		3.6857		731
0.849441		3.48184		3.45675		732
3.35046		5.1751		3.69487		733
4.74789		5.70944		0.591005		734
4.74789		5.70944		0.591005		735
4.74789		5.70944		0.591005		736
0.378285		1.18903		6.1831		737
5.06342		3.87729		5.37796		738
5.06342		3.87729		5.37796		739
4.35332		1.46347		3.45444		740
4.35332		1.46347		3.45444		741
5.11419		0.522252		0.694202		742
5.97346		5.05398		3.1596		743
6.21853		1.79542		2.2908		744
3.84724		5.14588		1.18272		745
1.25893		3.61058		0.608976		746
1.25893		3.61058		0.608976		747
5.88639		4.79308		3.00945		748
4.98117		2.86321		4.47292		749
4.98117		2.86321		4.47292		750
0.73949		3.90121		5.13766		751
0.73949		3.90121		5.13766		752
0.73949		3.90121		5.13766		753
0.73949		3.90121		5.13766		754
3.89909		3.83655		0.649894		755
6.18989		1.4006		5.79577		756
1.08943		2.65953		3.12317		757
1.6984		4.50947		2.47454		758
5.92472		4.21276		2.20419		759
5.05689		3.81597		0.714087		760
5.05689		3.81597		0.714087		761
6.25608		4.66639		5.27152		762
6.25608		4.66639		5.27152		763
4.96806		1.22983		3.19926		764
4.96806		1.22983		3.19926		765
5.05174		1.96932		0.81728		766
5.05174		1.96932		0.81728		767
5.05174		1.96932		0.81728		768
5.05174		1.96932		0.81728		769
3.90622		5.86841		4.65383		770
4.55611		5.77512		6.05443		771
4.55611		5.77512		6.05443		772
4.55611		5.77512		6.05443		773
4.0687		0.581364		2.43078		774
4.0687		0.581364		2.43078		775
0.908679		2.27977		0.657059		776
3.38322		1.9213		4.86982		777
3.38322		1.9213		4.86982		778
5.58741		0.695007		2.40261		779
5.58741		0.695007		2.40261		780
5.58741		0.695007		2.40261		781
0.018312		2.47816		4.91657		782
0.018312		2.47816		4.91657		783
3.59561		2.45105		3.29977		784
5.7832		6.18768		0.215734		785
0.317294		3.81071		6.08415		786
0.317294		3.81071		6.08415		787
0.317294		3.81071		6.08415		788
0.317294		3.81071		6.08415		789
4.97112		2.08364		5.57609		790
4.97112		2.08364		5.57609		791
4.97112		2.08364		5.57609		792
4.74236		6.15233		6.15745		793
4.74236		6.15233		6.15745		794
4.74236		6.15233		6.15745		795
1.54702		4.16105		4.07533		796
1.54702		4.16105		4.07533		797
0.133654		3.46527		4.77034		798
1.16965		0.796005		3.41637		799
4.46942		3.37994		4.5523		800
2.71583		2.87996		4.45679		801
2.73253		1.88519		4.06796		802
4.05372		2.78134		2.59279		803
4.05372		2.78134		2.59279		804
1.84587		2.91499		6.05806		805
1.84587		2.91499		6.05806		806
0.33303		5.45125		3.25846		807
1.29835		0.337718		4.05446		808
4.71472		4.80714		1.15122		809
4.71472		4.80714		1.15122		810
4.71472		4.80714		1.15122		811
2.98384		1.23978		4.03118		812
1.15745		4.17135		0.945245		813
1.15745		4.17135		0.945245		814
3.14176		0.620696		2.83043		815
0.926534		2.64613		3.1748		816
4.86364		4.54582		4.40912		817
4.86364		4.54582		4.40912		818
4.86364		4.54582		4.40912		819
3.29538		2.31636		0.907268		820
3.29538		2.31636		0.907268		821
3.29538		2.31636		0.907268		822
