699	752	183.980977278
666	419	69.0289794217
605	265	120.0
320	711	40.3112887415
1365	574	55.0
636	70	21.0
145	578	23.3452350599
1098	724	74.3303437366
1042	210	16.7630546142
522	373	214.133136156
169	231	35.0
1362	290	84.0
379	77	103.406963015
941	590	20.2484567313
24	685	16.0
1258	456	15.0
316	282	35.0
884	13	25.0599281723
67	35	193.597520645
855	606	22.0
589	583	159.765453087
282	115	60.0083327547
1026	320	19.4164878389
30	466	37.947331922
981	23	22.0227155455
1099	614	22.0227155455
749	482	23.0
99	569	32.0624390838
793	2	58.0086200491
441	709	33.9705755029
960	497	27.2946881279
1342	661	44.0
1235	133	14.8660687473
320	645	11.0
1035	32	22.825424421
646	122	30.0
179	753	60.0333240792
216	705	66.4830805544
717	188	16.0
823	115	23.0
284	524	37.0
424	574	26.0768096208
1182	190	14.7648230602
996	371	13.152946438
102	283	58.1807528312
1316	424	47.6759897642
1356	44	133.416640641
1268	212	68.0
215	258	12.0
1283	692	16.0
219	273	26.0192236625
1226	707	31.0
997	282	31.0
945	447	24.5967477525
67	710	34.9284983931
254	628	74.5452882482
47	559	42.1070065429
307	493	58.6941223633
27	276	26.1725046566
1290	748	72.0069441096
270	312	60.1082357086
1365	758	106.667708328
83	766	66.4830805544
893	61	19.0262975904
1033	234	12.0415945788
1	623	15.8113883008
1160	213	23.4307490277
549	145	10.1980390272
288	421	27.0
43	378	30.0166620396
1127	644	43.0
941	628	21.0
350	561	34.9284983931
308	754	81.0246875958
1009	16	15.0332963784
794	297	33.5410196625
674	28	18.0277563773
1071	363	14.5602197786
76	517	24.0416305603
1010	489	19.0
527	100	32.0
6	513	77.5241897733
49	249	48.0104155366
404	740	45.7055795281
514	27	45.0
919	22	21.2132034356
428	169	78.4091831357
1157	604	13.0
792	235	15.0
1030	196	24.0
873	124	19.0262975904
897	93	15.0
479	704	59.3632883186
720	480	41.7731971484
657	71	31.0
1177	721	45.0444225182
1192	469	19.0262975904
161	319	10.0498756211
84	349	12.7279220614
6	729	62.3698645181
50	414	14.0356688476
971	461	48.5077313425
1003	320	20.6155281281
1216	13	19.2093727123
541	138	18.0
889	666	74.3303437366
287	12	163.0
1335	503	25.0199920064
1189	512	28.0
813	68	27.4590604355
1082	215	11.0453610172
1163	267	14.0356688476
1052	393	21.0237960416
1215	459	15.5563491861
491	68	68.0
1021	156	15.0
763	269	49.0
872	77	40.0
1228	148	15.2643375225
911	249	14.0
677	130	11.0
1118	215	12.0
1364	448	60.0083327547
898	177	11.0
299	377	46.8187996429
699	184	31.0
1233	425	29.0
185	302	29.2745623366
1293	359	15.0332963784
935	739	89.8109124773
1060	199	27.0
642	14	19.8494332413
1033	411	24.0
1291	339	13.0384048104
990	383	11.401754251
1102	211	15.0
1187	233	45.0
1242	116	16.7630546142
35	312	34.0587727319
1268	413	36.0138862107
1068	343	23.0
1225	495	12.3693168769
1044	145	10.295630141
169	550	17.0
912	198	19.0
1332	373	54.0
175	622	19.0
520	142	39.0
1038	342	24.1660919472
1027	89	14.0356688476
948	531	14.0
740	27	12.6491106407
812	256	19.1049731745
21	404	33.6005952328
960	271	12.0415945788
767	65	22.0
998	342	13.0
51	430	12.0415945788
513	763	123.036579926
853	255	18.4390889146
1023	713	59.0
153	311	19.0
729	309	52.0096144958
